Source;Compte;Date;Date de valeur;Débit;Crédit;Libellé;Solde;catégorie;Solde initial;Index
N26_01.01.2022_24.11.2024.csv;N26;25/10/2022;25/10/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);129.7999999999996;A;0;20221025,129
N26_01.01.2022_24.11.2024.csv;N26;29/10/2022;29/10/2022;-0.91;0;Selecta AG / PrV - - - Presentment (0.9 CHF);128.88999999999976;A;0;20221029,128
N26_01.01.2022_24.11.2024.csv;N26;02/11/2022;02/11/2022;-1.72;0;Selecta AG / PrV - - - Presentment (1.7 CHF);125.35000000000024;A;0;20221102,125
N26_01.01.2022_24.11.2024.csv;N26;04/11/2022;04/11/2022;-0.91;0;Selecta AG / PrV - - - Presentment (0.9 CHF);124.44000000000038;A;0;20221104,124
N26_01.01.2022_24.11.2024.csv;N26;10/11/2022;10/11/2022;-0.91;0;Selecta AG / PrV - - - Presentment (0.9 CHF);123.53000000000053;A;0;20221110,123
N26_01.01.2022_24.11.2024.csv;N26;10/11/2022;09/11/2022;-0.91;0;Selecta AG / PrV - - - Presentment (0.9 CHF);122.62000000000067;A;0;20221110,122
N26_01.01.2022_24.11.2024.csv;N26;11/11/2022;11/11/2022;-0.91;0;Selecta AG / PrV - - - Presentment (0.9 CHF);121.71000000000082;A;0;20221111,121
N26_01.01.2022_24.11.2024.csv;N26;11/11/2022;11/11/2022;-2.54;0;Selecta AG / PrV - - - Presentment (2.5 CHF);119.17000000000085;A;0;20221111,119
N26_01.01.2022_24.11.2024.csv;N26;12/11/2022;12/11/2022;-3.97;0;Selecta AG / PrV - - - Presentment (3.9 CHF);115.20000000000105;A;0;20221112,115
N26_01.01.2022_24.11.2024.csv;N26;12/11/2022;12/11/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);114.28000000000098;A;0;20221112,114
N26_01.01.2022_24.11.2024.csv;N26;15/11/2022;15/11/2022;-1.74;0;Selecta AG / PrV - - - Presentment (1.7 CHF);111.62000000000113;A;0;20221115,111
N26_01.01.2022_24.11.2024.csv;N26;15/11/2022;15/11/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);110.70000000000105;A;0;20221115,110
N26_01.01.2022_24.11.2024.csv;N26;15/11/2022;15/11/2022;-2;0;Selecta AG / PrV - - - Presentment (1.95 CHF);108.70000000000105;A;0;20221115,108
N26_01.01.2022_24.11.2024.csv;N26;15/11/2022;15/11/2022;-2.57;0;Selecta AG / PrV - - - Presentment (2.5 CHF);106.13000000000089;A;0;20221115,106
N26_01.01.2022_24.11.2024.csv;N26;18/11/2022;18/11/2022;-2.98;0;Selecta AG / PrV - - - Presentment (2.9 CHF);101.31000000000073;A;0;20221118,101
N26_01.01.2022_24.11.2024.csv;N26;18/11/2022;18/11/2022;-1.75;0;Selecta AG / PrV - - - Presentment (1.7 CHF);99.56000000000073;A;0;20221118,99
N26_01.01.2022_24.11.2024.csv;N26;18/11/2022;18/11/2022;-2.57;0;Selecta AG / PrV - - - Presentment (2.5 CHF);96.99000000000056;A;0;20221118,96
N26_01.01.2022_24.11.2024.csv;N26;18/11/2022;18/11/2022;-9.51;0;Selecta AG / PrV - - - Presentment (9.25 CHF);87.48000000000035;A;0;20221118,87
N26_01.01.2022_24.11.2024.csv;N26;19/11/2022;19/11/2022;-3.88;0;SBB CFF FFS Mobile Tic - - - Presentment (3.8 CHF);83.60000000000024;V;0;20221119,83
N26_01.01.2022_24.11.2024.csv;N26;20/11/2022;20/11/2022;-7;0;COMMUNE BLOTZHEIM - - - Presentment (7.0 EUR);72.72000000000013;T;0;20221120,72
N26_01.01.2022_24.11.2024.csv;N26;22/11/2022;22/11/2022;-2.54;0;Selecta AG / PrV - - - Presentment (2.5 CHF);70.18000000000016;A;0;20221122,70
N26_01.01.2022_24.11.2024.csv;N26;22/11/2022;22/11/2022;-0.91;0;Selecta AG / PrV - - - Presentment (0.9 CHF);69.27000000000031;A;0;20221122,69
N26_01.01.2022_24.11.2024.csv;N26;23/11/2022;23/11/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);68.35000000000024;A;0;20221123,68
N26_01.01.2022_24.11.2024.csv;N26;24/11/2022;24/11/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);67.43000000000016;A;0;20221124,67
N26_01.01.2022_24.11.2024.csv;N26;24/11/2022;24/11/2022;-1.74;0;Selecta AG / PrV - - - Presentment (1.7 CHF);65.69000000000038;A;0;20221124,65
N26_01.01.2022_24.11.2024.csv;N26;25/11/2022;25/11/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);64.77000000000031;A;0;20221125,64
N26_01.01.2022_24.11.2024.csv;N26;26/11/2022;26/11/2022;-0.3;0;COMMUNE DE MULHOUSE - - - Presentment (0.3 EUR);61.70999999999991;T;0;20221126,61
N26_01.01.2022_24.11.2024.csv;N26;26/11/2022;26/11/2022;-7.5;0;BOULANG DAVID - - - Presentment (7.5 EUR);54.20999999999991;A;0;20221126,54
N26_01.01.2022_24.11.2024.csv;N26;29/11/2022;29/11/2022;-15.29;0;Actelion Gastromiebetr - - - Presentment (15.0 CHF);38.919999999999945;R;0;20221129,38
N26_01.01.2022_24.11.2024.csv;N26;29/11/2022;29/11/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);37.99999999999987;A;0;20221129,37
N26_01.01.2022_24.11.2024.csv;N26;30/11/2022;30/11/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);36.15999999999973;A;0;20221130,36
N26_01.01.2022_24.11.2024.csv;N26;30/11/2022;30/11/2022;0;200;M VOGT LEOPAUL - VIR DE M VOGT LEOPAUL - Credit Transfer;235.23999999999967;X;0;20221130,235
N26_01.01.2022_24.11.2024.csv;N26;01/12/2022;01/12/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);234.3199999999996;A;0;20221201,234
N26_01.01.2022_24.11.2024.csv;N26;01/12/2022;01/12/2022;-2.55;0;Selecta AG / PrV - - - Presentment (2.5 CHF);231.7699999999994;A;0;20221201,231
N26_01.01.2022_24.11.2024.csv;N26;02/12/2022;02/12/2022;-1.74;0;Selecta AG / PrV - - - Presentment (1.7 CHF);230.02999999999963;A;0;20221202,230
N26_01.01.2022_24.11.2024.csv;N26;02/12/2022;02/12/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);229.10999999999956;A;0;20221202,229
N26_01.01.2022_24.11.2024.csv;N26;03/12/2022;03/12/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);228.1899999999995;A;0;20221203,228
N26_01.01.2022_24.11.2024.csv;N26;06/12/2022;06/12/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);226.34999999999934;A;0;20221206,226
N26_01.01.2022_24.11.2024.csv;N26;06/12/2022;06/12/2022;-1.73;0;Selecta AG / PrV - - - Presentment (1.7 CHF);223.69999999999925;A;0;20221206,223
N26_01.01.2022_24.11.2024.csv;N26;07/12/2022;07/12/2022;-0.91;0;Selecta AG / PrV - - - Presentment (0.9 CHF);221.05999999999938;A;0;20221207,221
N26_01.01.2022_24.11.2024.csv;N26;07/12/2022;07/12/2022;-1.62;0;Selecta AG / PrV - - - Presentment (1.6 CHF);219.4399999999995;A;0;20221207,219
N26_01.01.2022_24.11.2024.csv;N26;09/12/2022;09/12/2022;-2.54;0;Selecta AG / PrV - - - Presentment (2.5 CHF);215.98999999999967;A;0;20221209,215
N26_01.01.2022_24.11.2024.csv;N26;10/12/2022;10/12/2022;-0.91;0;Selecta AG / PrV - - - Presentment (0.9 CHF);215.0799999999998;A;0;20221210,215
N26_01.01.2022_24.11.2024.csv;N26;13/12/2022;13/12/2022;-0.92;0;Selecta AG / PrV - - - Presentment (0.9 CHF);214.15999999999974;A;0;20221213,214
N26_01.01.2022_24.11.2024.csv;N26;19/12/2022;19/12/2022;-10.3;0;AU MOULIN POULAI - - - Presentment (10.3 EUR);203.85999999999956;A;0;20221219,203
N26_01.01.2022_24.11.2024.csv;N26;26/12/2022;26/12/2022;-14.6;0;APRR - - - Presentment (14.6 EUR);189.25999999999965;T;0;20221226,189
N26_01.01.2022_24.11.2024.csv;N26;26/12/2022;26/12/2022;-2.9;0;APRR - - - Presentment (2.9 EUR);186.35999999999956;T;0;20221226,186
N26_01.01.2022_24.11.2024.csv;N26;02/01/2023;02/01/2023;-14.6;0;APRR - - - Presentment (14.6 EUR);171.75999999999965;T;0;20230102,171
N26_01.01.2022_24.11.2024.csv;N26;02/01/2023;02/01/2023;-2.9;0;APRR - - - Presentment (2.9 EUR);168.85999999999956;T;0;20230102,168
N26_01.01.2022_24.11.2024.csv;N26;19/01/2023;19/01/2023;-2;0;AU MOULIN POULAI - - - Presentment (2.0 EUR);166.85999999999956;A;0;20230119,166
N26_01.01.2022_24.11.2024.csv;N26;20/01/2023;20/01/2023;-8;0;Caffe Spettacolo - - - Presentment (7.9 CHF);158.85999999999956;A;0;20230120,158
N26_01.01.2022_24.11.2024.csv;N26;20/01/2023;20/01/2023;-25.62;0;BECK GLATZ CONFISEUR A - - - Presentment (25.3 CHF);133.23999999999967;A;0;20230120,133
N26_01.01.2022_24.11.2024.csv;N26;23/01/2023;23/01/2023;-8.9;0;AU MOULIN POULAI - - - Presentment (8.9 EUR);124.33999999999956;A;0;20230123,124
N26_01.01.2022_24.11.2024.csv;N26;25/01/2023;25/01/2023;-0.9;0;Selecta AG / PrV - - - Presentment (0.9 CHF);123.43999999999947;A;0;20230125,123
N26_01.01.2022_24.11.2024.csv;N26;08/02/2023;08/02/2023;-2.92;0;Selecta AG / PrV - - - Presentment (2.9 CHF);120.5199999999994;A;0;20230208,120
N26_01.01.2022_24.11.2024.csv;N26;08/02/2023;08/02/2023;-7.95;0;Selecta AG / PrV - - - Presentment (7.9 CHF);112.56999999999958;A;0;20230208,112
N26_01.01.2022_24.11.2024.csv;N26;08/02/2023;08/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);111.65999999999973;A;0;20230208,111
N26_01.01.2022_24.11.2024.csv;N26;08/02/2023;08/02/2023;-1.51;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);110.14999999999951;A;0;20230208,110
N26_01.01.2022_24.11.2024.csv;N26;09/02/2023;09/02/2023;-1.52;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);108.62999999999953;A;0;20230209,108
N26_01.01.2022_24.11.2024.csv;N26;10/02/2023;10/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);107.71999999999967;A;0;20230210,107
N26_01.01.2022_24.11.2024.csv;N26;10/02/2023;10/02/2023;-6.49;0;Selecta AG / PrV - - - Presentment (6.4 CHF);101.22999999999989;A;0;20230210,101
N26_01.01.2022_24.11.2024.csv;N26;10/02/2023;10/02/2023;-1.42;0;Selecta AG / PrV - - - Presentment (1.4 CHF);99.80999999999982;A;0;20230210,99
N26_01.01.2022_24.11.2024.csv;N26;11/02/2023;11/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);98.89999999999996;A;0;20230211,98
N26_01.01.2022_24.11.2024.csv;N26;11/02/2023;11/02/2023;-8.7;0;BOULANG DAVID - - - Presentment (8.7 EUR);90.20000000000014;A;0;20230211,90
N26_01.01.2022_24.11.2024.csv;N26;11/02/2023;11/02/2023;-1.52;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);88.68000000000016;A;0;20230211,88
N26_01.01.2022_24.11.2024.csv;N26;11/02/2023;11/02/2023;-25.36;0;Gasthof Hirschen AG - - - Presentment (25.0 CHF);63.320000000000036;R;0;20230211,63
N26_01.01.2022_24.11.2024.csv;N26;14/02/2023;14/02/2023;0;200;M VOGT LEOPAUL - VIR DE M VOGT LEOPAUL - Credit Transfer;263.32000000000005;X;0;20230214,263
N26_01.01.2022_24.11.2024.csv;N26;14/02/2023;14/02/2023;-16.43;0;Actelion Gastromiebetr - - - Presentment (16.2 CHF);246.8900000000002;R;0;20230214,246
N26_01.01.2022_24.11.2024.csv;N26;14/02/2023;14/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);245.98000000000036;A;0;20230214,245
N26_01.01.2022_24.11.2024.csv;N26;14/02/2023;14/02/2023;-3.14;0;Selecta AG / PrV - - - Presentment (3.1 CHF);242.8400000000005;A;0;20230214,242
N26_01.01.2022_24.11.2024.csv;N26;16/02/2023;16/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);241.93000000000063;A;0;20230216,241
N26_01.01.2022_24.11.2024.csv;N26;16/02/2023;16/02/2023;-3;0;Selecta AG / PrV - - - Presentment (2.95 CHF);236.20000000000107;A;0;20230216,236
N26_01.01.2022_24.11.2024.csv;N26;17/02/2023;17/02/2023;-24.83;0;Gasthof Hirschen AG - - - Presentment (24.5 CHF);211.37000000000114;R;0;20230217,211
N26_01.01.2022_24.11.2024.csv;N26;18/02/2023;18/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);210.4600000000013;A;0;20230218,210
N26_01.01.2022_24.11.2024.csv;N26;18/02/2023;18/02/2023;-21;0;D'COIFF ET MOI - - - Presentment (21.0 EUR);189.4600000000013;H;0;20230218,189
N26_01.01.2022_24.11.2024.csv;N26;18/02/2023;18/02/2023;-2.99;0;Selecta AG / PrV - - - Presentment (2.95 CHF);185.56000000000165;A;0;20230218,185
N26_01.01.2022_24.11.2024.csv;N26;22/02/2023;22/02/2023;-16.75;0;Restaurant Invento - - - Presentment (16.5 CHF);168.81000000000165;R;0;20230222,168
N26_01.01.2022_24.11.2024.csv;N26;23/02/2023;22/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);167.9000000000018;A;0;20230223,167
N26_01.01.2022_24.11.2024.csv;N26;23/02/2023;22/02/2023;-1.52;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);166.38000000000181;A;0;20230223,166
N26_01.01.2022_24.11.2024.csv;N26;23/02/2023;23/02/2023;-15.23;0;Actelion Gastromiebetr - - - Presentment (15.0 CHF);151.1500000000018;R;0;20230223,151
N26_01.01.2022_24.11.2024.csv;N26;24/02/2023;23/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);148.42000000000223;A;0;20230224,148
N26_01.01.2022_24.11.2024.csv;N26;24/02/2023;24/02/2023;-38.1;0;SUSHI S - - - Presentment (38.1 EUR);110.32000000000231;R;0;20230224,110
N26_01.01.2022_24.11.2024.csv;N26;24/02/2023;24/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);109.41000000000246;A;0;20230224,109
N26_01.01.2022_24.11.2024.csv;N26;24/02/2023;24/02/2023;-16.43;0;Actelion Gastromiebetr - - - Presentment (16.2 CHF);92.98000000000262;R;0;20230224,92
N26_01.01.2022_24.11.2024.csv;N26;24/02/2023;24/02/2023;-2.54;0;Selecta AG / PrV - - - Presentment (2.5 CHF);90.44000000000266;A;0;20230224,90
N26_01.01.2022_24.11.2024.csv;N26;28/02/2023;28/02/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);89.5300000000028;A;0;20230228,89
N26_01.01.2022_24.11.2024.csv;N26;28/02/2023;28/02/2023;-1.52;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);88.01000000000282;A;0;20230228,88
N26_01.01.2022_24.11.2024.csv;N26;01/03/2023;01/03/2023;-1.51;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);86.5000000000026;A;0;20230301,86
N26_01.01.2022_24.11.2024.csv;N26;01/03/2023;01/03/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);85.59000000000275;A;0;20230301,85
N26_01.01.2022_24.11.2024.csv;N26;01/03/2023;01/03/2023;-1.61;0;Selecta AG / PrV - - - Presentment (1.6 CHF);83.98000000000262;A;0;20230301,83
N26_01.01.2022_24.11.2024.csv;N26;02/03/2023;02/03/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);83.07000000000276;A;0;20230302,83
N26_01.01.2022_24.11.2024.csv;N26;03/03/2023;03/03/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);82.16000000000291;A;0;20230303,82
N26_01.01.2022_24.11.2024.csv;N26;04/03/2023;04/03/2023;-0.9;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);81.26000000000282;A;0;20230304,81
N26_01.01.2022_24.11.2024.csv;N26;04/03/2023;04/03/2023;-2.96;0;Selecta AG / PrV - - - Presentment (2.95 CHF);78.30000000000278;A;0;20230304,78
N26_01.01.2022_24.11.2024.csv;N26;07/03/2023;07/03/2023;-4.58;0;Selecta AG / PrV - - - Presentment (4.55 CHF);73.72000000000286;A;0;20230307,73
N26_01.01.2022_24.11.2024.csv;N26;07/03/2023;07/03/2023;-5.53;0;Selecta AG / PrV - - - Presentment (5.5 CHF);68.19000000000266;A;0;20230307,68
N26_01.01.2022_24.11.2024.csv;N26;07/03/2023;07/03/2023;-0.9;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);67.29000000000256;A;0;20230307,67
N26_01.01.2022_24.11.2024.csv;N26;13/03/2023;13/03/2023;0;200;M OU MME LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;267.2900000000026;X;0;20230313,267
N26_01.01.2022_24.11.2024.csv;N26;13/03/2023;13/03/2023;-50.5;0;E.LECLERC - - - Presentment (50.5 EUR);216.79000000000258;A;0;20230313,216
N26_01.01.2022_24.11.2024.csv;N26;28/03/2023;28/03/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);215.88000000000272;A;0;20230328,215
N26_01.01.2022_24.11.2024.csv;N26;29/03/2023;29/03/2023;-6.95;0;Selecta AG / PrV - - - Presentment (6.85 CHF);208.9300000000029;A;0;20230329,208
N26_01.01.2022_24.11.2024.csv;N26;01/04/2023;01/04/2023;-3.93;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);205.00000000000307;A;0;20230401,205
N26_01.01.2022_24.11.2024.csv;N26;01/04/2023;01/04/2023;-2.52;0;Selecta Merchant vendi - - - Presentment (2.5 CHF);202.4800000000031;A;0;20230401,202
N26_01.01.2022_24.11.2024.csv;N26;01/04/2023;01/04/2023;-16.36;0;Selecta Merchant vendi - - - Presentment (16.25 CHF);186.12000000000296;A;0;20230401,186
N26_01.01.2022_24.11.2024.csv;N26;07/04/2023;07/04/2023;-3;0;APRR - - - Presentment (3.0 EUR);183.12000000000296;T;0;20230407,183
N26_01.01.2022_24.11.2024.csv;N26;08/04/2023;08/04/2023;-15.4;0;APRR NFC - - - Presentment (15.4 EUR);167.72000000000287;T;0;20230408,167
N26_01.01.2022_24.11.2024.csv;N26;12/04/2023;12/04/2023;-15.4;0;APRR NFC - - - Presentment (15.4 EUR);152.32000000000278;T;0;20230412,152
N26_01.01.2022_24.11.2024.csv;N26;12/04/2023;12/04/2023;-3.96;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);148.36000000000274;A;0;20230412,148
N26_01.01.2022_24.11.2024.csv;N26;13/04/2023;13/04/2023;-0.91;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);143.49000000000285;A;0;20230413,143
N26_01.01.2022_24.11.2024.csv;N26;19/04/2023;18/04/2023;-3.98;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);139.51000000000283;A;0;20230419,139
N26_01.01.2022_24.11.2024.csv;N26;22/04/2023;22/04/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);138.59000000000322;A;0;20230422,138
N26_01.01.2022_24.11.2024.csv;N26;27/04/2023;27/04/2023;-7.75;0;Cafe bamby FIl.9009 - - - Presentment (7.75 EUR);130.84000000000322;R;0;20230427,130
N26_01.01.2022_24.11.2024.csv;N26;29/04/2023;29/04/2023;-23.85;0;WELDOM HESINGUE - - - Presentment (23.85 EUR);106.99000000000284;M;0;20230429,106
N26_01.01.2022_24.11.2024.csv;N26;09/05/2023;09/05/2023;-4;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);102.99000000000284;A;0;20230509,102
N26_01.01.2022_24.11.2024.csv;N26;12/05/2023;12/05/2023;-3.03;0;Selecta Merchant vendi - - - Presentment (2.95 CHF);99.96000000000309;A;0;20230512,99
N26_01.01.2022_24.11.2024.csv;N26;16/05/2023;16/05/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);99.0300000000028;A;0;20230516,99
N26_01.01.2022_24.11.2024.csv;N26;25/05/2023;25/05/2023;-4.02;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);95.01000000000236;A;0;20230525,95
N26_01.01.2022_24.11.2024.csv;N26;28/05/2023;28/05/2023;-0.9;0;COMMUNE DE MULHOUSE - - - Presentment (0.9 EUR);94.11000000000273;T;0;20230528,94
N26_01.01.2022_24.11.2024.csv;N26;01/06/2023;01/06/2023;-2.53;0;Selecta Merchant vendi - - - Presentment (2.45 CHF);91.58000000000298;A;0;20230601,91
N26_01.01.2022_24.11.2024.csv;N26;01/06/2023;01/06/2023;-2.02;0;Selecta Merchant vendi - - - Presentment (1.95 CHF);89.56000000000255;A;0;20230601,89
N26_01.01.2022_24.11.2024.csv;N26;03/06/2023;03/06/2023;-9.17;0;Selecta Merchant vendi - - - Presentment (8.9 CHF);80.39000000000247;A;0;20230603,80
N26_01.01.2022_24.11.2024.csv;N26;06/06/2023;06/06/2023;-10.13;0;Selecta Merchant vendi - - - Presentment (9.85 CHF);70.26000000000236;A;0;20230606,70
N26_01.01.2022_24.11.2024.csv;N26;08/06/2023;08/06/2023;-5.27;0;Selecta Merchant vendi - - - Presentment (5.1 CHF);64.99000000000193;A;0;20230608,64
N26_01.01.2022_24.11.2024.csv;N26;09/06/2023;09/06/2023;-5.57;0;Selecta Merchant vendi - - - Presentment (5.4 CHF);59.42000000000222;A;0;20230609,59
N26_01.01.2022_24.11.2024.csv;N26;09/06/2023;09/06/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);58.49000000000193;A;0;20230609,58
N26_01.01.2022_24.11.2024.csv;N26;10/06/2023;10/06/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);57.56000000000164;A;0;20230610,57
N26_01.01.2022_24.11.2024.csv;N26;15/06/2023;15/06/2023;-15.38;0;Actelion Gastromiebetr - - - Presentment (15.0 CHF);42.18000000000153;R;0;20230615,42
N26_01.01.2022_24.11.2024.csv;N26;15/06/2023;15/06/2023;0;100;M OU MME LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;142.18000000000154;X;0;20230615,142
N26_01.01.2022_24.11.2024.csv;N26;15/06/2023;15/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);141.26000000000147;A;0;20230615,141
N26_01.01.2022_24.11.2024.csv;N26;16/06/2023;16/06/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);140.33000000000118;A;0;20230616,140
N26_01.01.2022_24.11.2024.csv;N26;16/06/2023;16/06/2023;-4.01;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);136.32000000000096;A;0;20230616,136
N26_01.01.2022_24.11.2024.csv;N26;17/06/2023;17/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);135.4000000000009;A;0;20230617,135
N26_01.01.2022_24.11.2024.csv;N26;17/06/2023;17/06/2023;-1.64;0;Selecta Merchant vendi - - - Presentment (1.6 CHF);133.76000000000056;A;0;20230617,133
N26_01.01.2022_24.11.2024.csv;N26;20/06/2023;20/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);132.8400000000005;A;0;20230620,132
N26_01.01.2022_24.11.2024.csv;N26;21/06/2023;21/06/2023;-6.96;0;Selecta Merchant vendi - - - Presentment (6.8 CHF);125.88000000000044;A;0;20230621,125
N26_01.01.2022_24.11.2024.csv;N26;21/06/2023;21/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);124.96000000000036;A;0;20230621,124
N26_01.01.2022_24.11.2024.csv;N26;22/06/2023;22/06/2023;-2.51;0;Selecta Merchant vendi - - - Presentment (2.45 CHF);122.45000000000014;A;0;20230622,122
N26_01.01.2022_24.11.2024.csv;N26;22/06/2023;22/06/2023;-5.22;0;Selecta Merchant vendi - - - Presentment (5.1 CHF);117.22999999999989;A;0;20230622,117
N26_01.01.2022_24.11.2024.csv;N26;23/06/2023;23/06/2023;-1.53;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);115.70000000000014;A;0;20230623,115
N26_01.01.2022_24.11.2024.csv;N26;23/06/2023;23/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);114.78000000000007;A;0;20230623,114
N26_01.01.2022_24.11.2024.csv;N26;23/06/2023;23/06/2023;-5.52;0;Selecta Merchant vendi - - - Presentment (5.4 CHF);109.25999999999964;A;0;20230623,109
N26_01.01.2022_24.11.2024.csv;N26;24/06/2023;24/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);107.41999999999949;A;0;20230624,107
N26_01.01.2022_24.11.2024.csv;N26;27/06/2023;27/06/2023;-2.25;0;BOULANG WEINZORN - - - Presentment (2.25 EUR);105.16999999999949;A;0;20230627,105
N26_01.01.2022_24.11.2024.csv;N26;27/06/2023;27/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);104.24999999999942;A;0;20230627,104
N26_01.01.2022_24.11.2024.csv;N26;29/06/2023;29/06/2023;-4;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);100.24999999999942;A;0;20230629,100
N26_01.01.2022_24.11.2024.csv;N26;29/06/2023;29/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);99.32999999999934;A;0;20230629,99
N26_01.01.2022_24.11.2024.csv;N26;30/06/2023;30/06/2023;-3.99;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);95.33999999999956;A;0;20230630,95
N26_01.01.2022_24.11.2024.csv;N26;30/06/2023;30/06/2023;-20.96;0;Restaurant Invento - - - Presentment (20.5 CHF);74.37999999999953;R;0;20230630,74
N26_01.01.2022_24.11.2024.csv;N26;30/06/2023;30/06/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);73.45999999999945;A;0;20230630,73
N26_01.01.2022_24.11.2024.csv;N26;01/07/2023;01/07/2023;-12.08;0;Selecta Merchant vendi - - - Presentment (11.8 CHF);61.37999999999953;A;0;20230701,61
N26_01.01.2022_24.11.2024.csv;N26;01/07/2023;01/07/2023;-1.84;0;Selecta Merchant vendi - - - Presentment (1.8 CHF);59.53999999999938;A;0;20230701,59
N26_01.01.2022_24.11.2024.csv;N26;01/07/2023;01/07/2023;-6.76;0;Coop TS Allschwil - - - Presentment (6.6 CHF);52.77999999999916;A;0;20230701,52
N26_01.01.2022_24.11.2024.csv;N26;01/07/2023;01/07/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);51.85999999999909;A;0;20230701,51
N26_01.01.2022_24.11.2024.csv;N26;04/07/2023;04/07/2023;-13.17;0;Selecta Merchant vendi - - - Presentment (12.85 CHF);36.84999999999887;A;0;20230704,36
N26_01.01.2022_24.11.2024.csv;N26;04/07/2023;04/07/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);35.9299999999988;A;0;20230704,35
N26_01.01.2022_24.11.2024.csv;N26;05/07/2023;05/07/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);35.009999999998726;A;0;20230705,35
N26_01.01.2022_24.11.2024.csv;N26;05/07/2023;05/07/2023;-6.1;0;Selecta Merchant vendi - - - Presentment (5.95 CHF);27.98999999999829;A;0;20230705,27
